id,lat,lon,name,type,operator,route_ref,network,wheelchair,shelter,bench,bus,tram,subway,light_rail
node/389451082,37.7720398,-122.4138245,Folsom Street & 11th Street,public_transport:stop_position,San Francisco Municipal Railway,12,,,,,yes,,,
node/389451973,37.772856,-122.415428,11th Street & Howard Street,bus_stop,San Francisco Municipal Transportation Agency,9;47;90 Owl,Muni,yes,yes,yes,yes,,,
node/389453616,37.7733305,-122.415691,11th Street & Howard Street,bus_stop,San Francisco Municipal Transportation Agency,9;90 Owl,Muni,yes,yes,yes,yes,,,
node/389455494,37.7739343,-122.416796,11th Street & Mission Street,bus_stop,San Francisco Municipal Transportation Agency,9;47;90 Owl,Muni,yes,yes,,yes,,,
node/389456557,37.7741188,-122.417559,Mission Street & 11th Street,bus_stop,San Francisco Municipal Transportation Agency,14;14L;26;47;90 Owl,Muni,yes,yes,yes,yes,,,
node/389456838,37.775259,-122.4184247,11th Street & Market Street,bus_stop,San Francisco Municipal Railway,9,Muni;SamTrans,yes,no,,yes,,,
node/389458102,37.7752719,-122.4189185,,railway:subway_entrance,San Francisco Municipal Railway,,,no,,,,,,
node/389458156,37.7755645,-122.418982,,railway:subway_entrance,San Francisco Municipal Railway,,,no,,,,,,
node/389458376,37.7755386,-122.418454,11th Street & Market Street,bus_stop,San Francisco Municipal Transportation Agency,9,Muni,yes,no,,yes,,,
node/389458599,37.7747658,-122.4195633,,railway:subway_entrance,San Francisco Municipal Railway,,,no,,,,,,
node/389459531,37.7750531,-122.4196353,,railway:subway_entrance,San Francisco Municipal Railway,,,no,,,,,,
node/390186178,37.7753962,-122.4189745,Market Street & Van Ness Avenue,public_transport:stop_position,San Francisco Municipal Railway,15696,Muni,yes,,,yes,,,
node/390202864,37.7782225,-122.419455,Grove Street & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,6,Muni,,no,no,,,,
node/390205441,37.7800709,-122.4197061,McAllister Street & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,5,Muni,,no,no,yes,,,
node/390210302,37.7828729,-122.420443,Eddy Street & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,31,Muni,,yes,yes,,,,
node/390210303,37.7830174,-122.420533,Eddy Street & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,31,Muni,,yes,yes,,,,
node/392199507,37.7889765,-122.402818,Post Street & Montgomery Street,bus_stop,San Francisco Municipal Transportation Agency,2,Muni,,no,no,yes,,,
node/392204340,37.7902151,-122.401434,Sutter Street & Sansome Street,bus_stop,San Francisco Municipal Transportation Agency,2;3;76;79X,Muni,,no,,yes,,,
node/392207026,37.789692,-122.403752,Kearny Street & Sutter Street,bus_stop,San Francisco Municipal Transportation Agency,3;8AX;8BX;8X;81X,Muni,,yes,yes,yes,,,
node/392207801,37.7897673,-122.40499,Sutter Street & Kearny Street,bus_stop,San Francisco Municipal Transportation Agency,2;3;30;45;76;91;79X,Muni,,no,no,yes,,,
node/393126381,37.7863635,-122.4167966,Geary Street & Hyde Street,bus_stop,San Francisco Municipal Transportation Agency,38,Muni,,no,,yes,,,
node/393127485,37.786153,-122.418433,Geary Street & Larkin Street,bus_stop,San Francisco Municipal Transportation Agency,19;38,Muni,,no,,yes,,,
node/393134768,37.7856979,-122.422004,Geary Boulevard & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,38,Muni,,yes,yes,yes,,,
node/393136460,37.7854718,-122.425266,Geary Boulevard & Gough Street,bus_stop,San Francisco Municipal Transportation Agency,38,Muni,,yes,yes,yes,,,
node/393138531,37.7851733,-122.4278504,Geary Boulevard & Laguna Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni,,yes,yes,yes,,,
node/393139208,37.7847663,-122.4281594,Geary Boulevard & Laguna Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni,,yes,yes,yes,,,
node/393139880,37.7848429,-122.4309284,Geary Boulevard & Webster Street,bus_stop,San Francisco Municipal Railway,38,Muni,,yes,yes,yes,,,
node/393688284,37.7671061,-122.4292468,Church,railway:subway_entrance,San Francisco Municipal Railway,,,,,,,,,
node/393688587,37.7674643,-122.4292213,Church,railway:subway_entrance,San Francisco Municipal Railway,,,,,,,,,
node/393721295,37.7844218,-122.432825,Fillmore Street & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,22,Muni,,yes,yes,,,,
node/393721472,37.784308,-122.433058,Fillmore Street & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,22,Muni,,yes,yes,,,,
node/393722132,37.7845415,-122.4332864,Geary Boulevard & Fillmore Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni,,yes,yes,yes,,,
node/393723157,37.7842723,-122.4320083,Geary Boulevard & Fillmore Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni,,yes,yes,yes,,,
node/393725000,37.7835504,-122.437528,Geary Boulevard & Scott Street,bus_stop,San Francisco Municipal Transportation Agency,38,Muni,,yes,yes,yes,,,
node/393725216,37.7839167,-122.4376655,Geary Boulevard & Scott Street,bus_stop,San Francisco Municipal Railway,38,Muni,,yes,yes,yes,,,
node/393725886,37.7834942,-122.4393098,Geary Boulevard & Divisadero Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni;GGT,,yes,yes,yes,,,
node/393725899,37.7836079,-122.439423,Divisadero Street & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,24,Muni,,yes,yes,,,,
node/393726063,37.7831313,-122.4396825,Geary Boulevard & Divisadero Street,bus_stop,San Francisco Municipal Railway,38;38R,Muni;GGT,,yes,yes,yes,,,
node/393726866,37.7829535,-122.439528,Divisadero Street & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,24,Muni,,yes,yes,,,,
node/393727429,37.7828042,-122.4423433,Geary Boulevard & Saint Joseph's Avenue,bus_stop,San Francisco Municipal Railway,38,Muni;GGT,,yes,,yes,,,
node/393727588,37.7830124,-122.4431442,Geary Boulevard & Baker Street,bus_stop,San Francisco Municipal Railway,38,Muni;GGT,,yes,yes,yes,,,
node/393727798,37.7828653,-122.445817,Presidio Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,31BX;38BX;43,Muni,,no,no,yes,,,
node/393728329,37.7827519,-122.446012,Presidio Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,31BX;43,Muni,,yes,yes,yes,,,
node/393728648,37.7825669,-122.4468111,Geary Boulevard & Masonic Avenue,bus_stop,San Francisco Municipal Railway,38;38BX;38L,Muni;GGT,,yes,yes,yes,,,
node/393730005,37.782049,-122.4473469,Masonic Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Transportation Agency,31BX;43,Muni,,yes,yes,yes,,,
node/393730387,37.7822287,-122.4468032,Geary Boulevard & Masonic Avenue,bus_stop,San Francisco Municipal Railway,38;38BX,Muni;GGT,,yes,yes,yes,,,
node/393732942,37.7820053,-122.449853,Geary Boulevard & Collins Street,bus_stop,San Francisco Municipal Transportation Agency,38;38BX,Muni,,yes,yes,yes,,,
node/393733902,37.7822868,-122.449949,Geary Boulevard & Collins Street,bus_stop,San Francisco Municipal Transportation Agency,38;38BX,Muni,,yes,,yes,,,
node/393739801,37.7818988,-122.4530106,Geary Boulevard & Spruce Street,bus_stop,San Francisco Municipal Railway,38;38BX;38L,Muni;GGT,,yes,,yes,,,
node/393739841,37.7815563,-122.4534053,Geary Boulevard & Spruce Street,bus_stop,San Francisco Municipal Railway,38;38BX;38L,Muni;GGT,,yes,,yes,,,
node/393748101,37.7626719,-122.4355963,,railway:subway_entrance,San Francisco Municipal Railway,K;L;M;N;T,,,,,,,,
node/409472826,37.7798565,-122.4931584,Geary Boulevard & 33rd Avenue,bus_stop,San Francisco Municipal Railway,1,Muni,,no,no,,,,
node/409472901,37.7799453,-122.4934297,33rd Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Railway,1AX;18,Muni,,yes,yes,yes,,,
node/409473135,37.7794935,-122.493224,33rd Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Railway,2;38,Muni,,yes,yes,yes,,,
node/409473227,37.7794095,-122.4933881,33rd Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Railway,38,Muni,,yes,yes,yes,,,
node/409473577,37.7798191,-122.4936557,Geary Boulevard & 33rd Avenue,bus_stop,San Francisco Municipal Railway,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409473644,37.7795713,-122.4935835,Geary Boulevard & 33rd Avenue,bus_stop,San Francisco Municipal Railway,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409474272,37.7800074,-122.4932562,33rd Avenue & Geary Boulevard,bus_stop,San Francisco Municipal Railway,1AX,Muni,,no,no,yes,,,
node/409475098,37.7796932,-122.4963932,Geary Boulevard & 36th Avenue,bus_stop,San Francisco Municipal Railway,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409475400,37.779424,-122.4967392,Geary Boulevard & 36th Avenue,bus_stop,San Francisco Municipal Railway,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409476203,37.7792778,-122.4999163,Geary Boulevard & 39th Avenue,bus_stop,San Francisco Municipal Railway,18;38;38AX;38L,Muni,,yes,yes,yes,,,
node/409476589,37.7796879,-122.5028224,Point Lobos Avenue & 42nd Avenue,bus_stop,San Francisco Municipal Railway,18;38;38AX;38L,Muni,,no,no,yes,,,
node/409478055,37.7791602,-122.5024976,Geary Boulevard & 42nd Avenue,bus_stop,San Francisco Municipal Railway,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409478835,37.779877,-122.505033,Point Lobos Avenue & 44th Avenue,bus_stop,San Francisco Municipal Transportation Agency,18;38;38AX;38L,Muni,,no,no,yes,,,
node/409479077,37.7800759,-122.507641,Point Lobos Avenue & 46th Avenue,bus_stop,San Francisco Municipal Transportation Agency,18;38;38AX;38L,Muni,,no,no,yes,,,
node/409482760,37.7791216,-122.509493,48th Avenue & Point Lobos Avenue,bus_stop,San Francisco Municipal Transportation Agency,38;38AX;38L,Muni,,yes,yes,yes,,,
node/409485695,37.7756633,-122.500406,Balboa Street & 40th Avenue,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,no,,yes,,,
node/409485890,37.7755045,-122.5007194,Balboa Street & 40th Avenue,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,yes,yes,yes,,,
node/409489262,37.7755128,-122.5036455,Balboa Street & 43rd Avenue,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,no,,yes,,,
node/409489611,37.7753375,-122.5039023,Balboa Street & 43rd Avenue,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,no,,yes,,,
node/409492069,37.77517,-122.5058094,45th Avenue & Balboa Street,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,yes,,yes,,,
node/409492477,37.7749117,-122.5059373,45th Avenue & Balboa Street,bus_stop,San Francisco Municipal Railway,31;31AX;38,Muni,,no,,yes,,,
node/410843384,37.7891482,-122.415277,Leavenworth Street & Bush Street,bus_stop,San Francisco Municipal Transportation Agency,27,Muni,,yes,yes,yes,,,
node/410843395,37.7893049,-122.415005,Bush Street & Leavenworth Street,bus_stop,San Francisco Municipal Transportation Agency,27,Muni,,yes,yes,yes,,,
node/410846396,37.7910123,-122.41565,Leavenworth Street & California Street,bus_stop,San Francisco Municipal Transportation Agency,27,Muni,,yes,yes,yes,,,
node/410848635,37.7922087,-122.415836,Sacramento Street & Leavenworth Street,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,no,,,,,
node/410851639,37.7924252,-122.4141997,Sacramento Street & Jones Street,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,no,no,,,,
node/410852625,37.7927164,-122.411898,Sacramento Street & Sproule Lane,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,no,no,,,,
node/410853181,37.7934547,-122.407872,Stockton Street & Sacramento Street,bus_stop,San Francisco Municipal Transportation Agency,8AX;8BX;8X;30;45;91 Owl,Muni,,yes,yes,yes,,,
node/410853616,37.7932744,-122.407557,Sacramento Street & Stockton Street,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,yes,yes,,,,
node/410854025,37.7934258,-122.406405,Sacramento Street & Grant Avenue,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,yes,yes,,,,
node/411084503,37.793616,-122.404827,Sacramento Street & Kearny Street,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,yes,yes,,,,
node/411085019,37.7938,-122.403326,Sacramento Street & Montgomery Street,bus_stop,San Francisco Municipal Transportation Agency,1,Muni,,no,no,,,,
node/411095082,37.7797906,-122.4139643,United Nations Plaza,railway:subway_entrance,BART;Muni,A3,BART;Muni,no,,,,,,
node/411272326,37.8070761,-122.4103596,North Point Street & Stockton Street,bus_stop,San Francisco Municipal Railway,8BX;8X;10;82X,Muni;GGT,,yes,,yes,,,
node/411272438,37.8068551,-122.4106453,North Point Street & Stockton Street,bus_stop,San Francisco Municipal Railway,10;82X,Muni;GGT,,yes,yes,yes,,,
node/411273127,37.8066716,-122.41206,Powell Street & North Point Street,bus_stop,San Francisco Municipal Transportation Agency,39,Muni,,no,,yes,,,
node/411273146,37.8064154,-122.412172,Powell Street & North Point Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;39,Muni,,yes,,yes,,,
node/411274311,37.8050519,-122.411903,Powell Street & Francisco Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;39,Muni,,yes,,yes,,,
node/411275350,37.8047652,-122.411667,Powell Street & Francisco Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;39,Muni,,yes,,yes,,,
node/411276316,37.802801,-122.411448,Powell Street & Lombard Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;39,Muni,,yes,,yes,,,
node/411279843,37.8006774,-122.410547,Columbus Avenue & Union Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;20;30;91 Owl,Muni,,yes,,yes,,,
node/411279862,37.800417,-122.410009,Union Street & Columbus Avenue,bus_stop,San Francisco Municipal Transportation Agency,39;41;45,Muni,,yes,yes,yes,,,
node/411279971,37.8002162,-122.410564,Union Street & Columbus Avenue,bus_stop,San Francisco Municipal Transportation Agency,39;41;45,Muni,,no,yes,yes,,,
node/411280085,37.8004332,-122.41053,Columbus Avenue & Union Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;20;30;91 Owl,Muni,,yes,,yes,,,
node/411284709,37.7991148,-122.4088906,Stockton Street & Columbus Avenue,bus_stop,San Francisco Municipal Transportation Agency,30;45;91 Owl,Muni,yes,yes,,yes,,,
node/411285428,37.7992057,-122.4090298,Stockton Street & Columbus Avenue,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;30;45;91 Owl,Muni,,yes,yes,yes,,,
node/411285438,37.7991546,-122.408708,Columbus Avenue & Stockton Street,bus_stop,San Francisco Municipal Transportation Agency,20;41,Muni,,no,,,,,
node/411285799,37.7993415,-122.4086676,Columbus Avenue & Green Street,bus_stop,San Francisco Municipal Transportation Agency,8BX;8X;20;40,Muni,,no,,yes,,,
node/411288863,37.7971552,-122.408616,Stockton Street & Pacific Avenue,bus_stop,San Francisco Municipal Transportation Agency,8AX;8BX;8X;30;45;91 Owl,Muni,,yes,,yes,,,
node/411288917,37.7967169,-122.408839,Pacific Avenue & Stockton Street,bus_stop,San Francisco Municipal Transportation Agency,12,Muni,yes,no,,yes,,,
node/411289183,37.7963188,-122.408299,Stockton Street & Pacific Avenue,bus_stop,San Francisco Municipal Transportation Agency,30;45;91 Owl,Muni,yes,no,no,yes,,,
node/411289596,37.7945234,-122.4080944,Stockton Street & Washington Street,bus_stop,San Francisco Municipal Transportation Agency,8AX;8BX;8X;30;45;91 Owl,Muni,,yes,,yes,,,
node/411291901,37.7938134,-122.407803,Stockton Street & Clay Street,bus_stop,San Francisco Municipal Transportation Agency,30;45;91 Owl,Muni,,yes,yes,yes,,,
node/411716854,37.8063855,-122.423232,Beach Street & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,yes,,yes,,,
node/411719062,37.8037216,-122.423266,Polk Street & Francisco Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,no,no,yes,,,
node/411719081,37.803544,-122.423413,Polk Street & Francisco Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,no,no,yes,,,
node/411719331,37.8016788,-122.423025,Polk Street & Lombard Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,no,no,yes,,,
node/411719922,37.8014785,-122.422819,Polk Street & Lombard Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,no,no,yes,,,
node/412086483,37.7989318,-122.42247,Polk Street & Union Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,yes,yes,yes,,,
node/412087064,37.7988025,-122.422645,Union Street & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,41;45,Muni,,no,no,,,,
node/412087087,37.7986708,-122.422576,Union Street & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,41;45,Muni,,yes,yes,,,,
node/412087105,37.7990459,-122.422326,Polk Street & Union Street,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,no,no,yes,,,
node/412102708,37.79623,-122.421754,Polk Street & Broadway,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,yes,yes,yes,,,
node/412103212,37.7957869,-122.421844,Polk Street & Broadway,bus_stop,San Francisco Municipal Transportation Agency,19,Muni,,yes,yes,yes,,,
node/412104581,37.7951201,-122.421442,Pacific Avenue & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,12,Muni,,yes,yes,yes,,,
node/412104779,37.7950054,-122.421279,Pacific Avenue & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,12,Muni,,yes,yes,yes,,,
node/412105577,37.7942338,-122.421262,Jackson Street & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,27,Muni,,no,yes,yes,,,
